symbol,BNB,BTC,DASH,ETH,LTC
,close,close,close,close,close
timestamp,,,,,
2018-12-08 00:00:00.000,4.514178230392997,3408.5236170431267,68.15472873852104,92.96795017189604,25.057364023857065
2018-12-09 00:00:00.000,4.697468727797855,3424.7058606626006,68.08942056652153,90.67825609691094,24.37938676631775
2018-12-10 00:00:00.000,4.800011650973234,3550.546433896889,75.6095950456652,93.53012682199429,25.500615802368984
2018-12-11 00:00:00.000,4.588865165538553,3433.8084404312785,67.60256996619468,89.85371730794834,24.160731936441664
2018-12-12 00:00:00.000,4.855499740586062,3378.808778413106,63.20153218002361,87.85041070425926,23.431350038313962
2018-12-13 00:00:00.000,4.971389324282706,3438.1000735289817,64.2163666773759,89.37790161622951,24.146039001408628
2018-12-14 00:00:00.000,4.595914062484935,3294.636156545267,60.62110416834015,85.95872706359158,23.064887749838604
2018-12-15 00:00:00.000,4.470332467334587,3216.6271499079407,58.51468457066299,83.78596235654511,23.362086285109367
2018-12-16 00:00:00.000,4.537446811630544,3221.9762037129963,61.584918239822116,83.8335821320138,23.642851403208038
2018-12-17 00:00:00.000,4.650392789394786,3217.0468349697426,62.62550608418535,84.46584639727314,25.386423183282922
2018-12-18 00:00:00.000,5.057060144174534,3506.2170132794818,70.36281926443404,94.07306838255042,28.994510897098866
2018-12-19 00:00:00.000,5.515644591187852,3655.775045729801,72.32790625367623,100.05002539321067,29.88097767347811
2018-12-20 00:00:00.000,5.417985794897962,3687.750553192723,72.65237301318835,99.49155365807758,29.087506045193308
2018-12-21 00:00:00.000,5.672118942465252,4065.097238010126,95.54494717257151,114.42918370038834,32.17416718851974
2018-12-22 00:00:00.000,5.4842716053540155,3846.2274979885774,83.66050853243794,107.85318110517642,30.325673819736995
2018-12-23 00:00:00.000,5.822532268886388,3960.567773408038,85.81925734578739,115.04582181530175,31.325329211763975
2018-12-24 00:00:00.000,5.964182578227747,3941.617740158326,88.49100644974133,129.20650341412852,33.06947142792828
2018-12-25 00:00:00.000,6.0928266635767505,4021.990255345401,90.47614189192352,138.95781833191495,32.92424136626696
2018-12-26 00:00:00.000,5.36358613389343,3759.1784268965694,81.75721646465254,127.63707252348217,30.438149719499282
2018-12-27 00:00:00.000,5.596255047291899,3781.613081593353,82.5227245966389,129.51137399263007,30.300741891982117
2018-12-28 00:00:00.000,5.16581585667219,3587.703880138819,76.26902009387405,114.1013635506553,27.66536951178578
2018-12-29 00:00:00.000,5.8806438047260565,3854.4210969825917,82.40706769360928,134.01993952035144,31.631663758753383
2018-12-30 00:00:00.000,5.727557036414632,3778.193939889601,80.05816441396303,138.75426661197633,31.429815055827913
2018-12-31 00:00:00.000,5.887829634451153,3809.7282286410905,80.6489241319895,137.6316929791457,31.32211001430071
2019-01-01 00:00:00.000,6.082208641887363,3692.5315655246986,78.56652034260506,131.45872465603802,29.86045710529466
2019-01-02 00:00:00.000,5.9874665684110315,3794.2642537397164,80.46970781080452,138.14480220535194,31.424784372634925
2019-01-03 00:00:00.000,6.057146526181886,3872.1721842228935,83.16830810625751,152.86045271321305,32.99077514353092
2019-01-04 00:00:00.000,5.800075782066762,3776.525807694106,79.80636952910909,146.7305994341217,31.4427585465869
2019-01-05 00:00:00.000,5.967081320596118,3815.268079882635,80.26634171624225,153.0565669307744,31.950440199550382
2019-01-06 00:00:00.000,5.913821247636739,3787.3078571242845,79.64460763545014,153.65187149457,34.31080612524973
2019-01-07 00:00:00.000,6.266730706003717,4013.5200912973864,84.05945212550311,154.69930839905126,38.522385483480754
2019-01-08 00:00:00.000,6.208209629941413,3989.6687175387638,82.67336529260389,149.89869762072908,37.46959230146271
2019-01-09 00:00:00.000,6.572794064509067,3973.5912546157865,80.18990265034597,148.14786553107623,38.945026209346885
